#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210307.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210307_mtphlan.txt
#829418 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Firmicutes	2|1239	55.72949	
k__Bacteria|p__Bacteroidota	2|976	27.0264	
k__Bacteria|p__Proteobacteria	2|1224	15.56786	
k__Bacteria|p__Verrucomicrobia	2|74201	0.8885	
k__Bacteria|p__Actinobacteria	2|201174	0.46637	
k__Bacteria|p__Lentisphaerae	2|256845	0.32137	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	32.60984	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	26.54722	
k__Bacteria|p__Proteobacteria|c__CFGB2403	2|1224|	10.65166	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	8.64463	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	7.40084	
k__Bacteria|p__Proteobacteria|c__CFGB10055	2|1224|	2.77606	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.68739	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	1.94335	
k__Bacteria|p__Firmicutes|c__CFGB79237	2|1239|	1.57284	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.8885	
k__Bacteria|p__Firmicutes|c__CFGB79294	2|1239|	0.52792	
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	0.47918	
k__Bacteria|p__Firmicutes|c__CFGB2834	2|1239|	0.36185	
k__Bacteria|p__Firmicutes|c__CFGB1325	2|1239|	0.34936	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.32454	
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.32256	
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	2|256845|1313211	0.32137	
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.30463	
k__Bacteria|p__Firmicutes|c__CFGB4605	2|1239|	0.21568	
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.20861	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.199	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.19679	
k__Bacteria|p__Firmicutes|c__CFGB9512	2|1239|	0.15874	
k__Bacteria|p__Firmicutes|c__CFGB3069	2|1239|	0.15666	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.14183	
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.00896	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	32.30362	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	26.54722	
k__Bacteria|p__Proteobacteria|c__CFGB2403|o__OFGB2403	2|1224||	10.65166	
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	8.64463	
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354	2|1239||	7.40084	
k__Bacteria|p__Proteobacteria|c__CFGB10055|o__OFGB10055	2|1224||	2.77606	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	2.68739	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	1.94335	
