#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210521.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210521_mtphlan.txt
#921632 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.41006	
k__Archaea	2157	0.58994	
k__Bacteria|p__Firmicutes	2|1239	59.01325	
k__Bacteria|p__Bacteroidota	2|976	30.0073	
k__Bacteria|p__Actinobacteria	2|201174	3.22638	
k__Bacteria|p__Proteobacteria	2|1224	3.12175	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	1.60771	
k__Bacteria|p__Tenericutes	2|544448	0.90745	
k__Bacteria|p__Lentisphaerae	2|256845	0.80218	
k__Bacteria|p__Verrucomicrobia	2|74201	0.72405	
k__Archaea|p__Candidatus_Thermoplasmatota	2157|2283796	0.43899	
k__Archaea|p__Euryarchaeota	2157|28890	0.15095	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	45.34753	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	21.1231	
k__Bacteria|p__Bacteroidota|c__CFGB658	2|976|	8.47177	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	2.48569	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.82379	
k__Bacteria|p__Proteobacteria|c__CFGB10055	2|1224|	1.78792	
k__Bacteria|p__Firmicutes|c__CFGB2831	2|1239|	1.76247	
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	1.60771	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.45624	
k__Bacteria|p__Firmicutes|c__CFGB74971	2|1239|	1.30275	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	1.21009	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.97779	
k__Bacteria|p__Firmicutes|c__CFGB2870	2|1239|	0.86629	
