#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210475.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210475_mtphlan.txt
#1022576 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.9855	
k__Archaea	2157	0.0145	
k__Bacteria|p__Firmicutes	2|1239	57.16717	
k__Bacteria|p__Bacteroidota	2|976	31.02825	
k__Bacteria|p__Proteobacteria	2|1224	10.38704	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.82422	
k__Bacteria|p__Actinobacteria	2|201174	0.29221	
k__Bacteria|p__Verrucomicrobia	2|74201	0.2203	
k__Bacteria|p__Tenericutes	2|544448	0.03408	
k__Bacteria|p__Lentisphaerae	2|256845	0.03225	
k__Archaea|p__Candidatus_Thermoplasmatota	2157|2283796	0.0145	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	37.50385	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	29.41326	
k__Bacteria|p__Proteobacteria|c__CFGB2403	2|1224|	6.81147	
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	5.45684	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	3.18055	
k__Bacteria|p__Proteobacteria|c__CFGB10055	2|1224|	2.47612	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	1.80518	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.76488	
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	1.64276	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.63521	
k__Bacteria|p__Firmicutes|c__CFGB2875	2|1239|	1.14382	
k__Bacteria|p__Bacteroidota|c__CFGB602	2|976|	0.93947	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.868	
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107	2|1798710|	0.82422	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.7579	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.69244	
k__Bacteria|p__Bacteroidota|c__CFGB629	2|976|	0.67552	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.41477	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.2962	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.23145	
k__Bacteria|p__Firmicutes|c__CFGB9119	2|1239|	0.21707	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.19372	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.18167	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.15037	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.10618	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.08977	
k__Bacteria|p__Verrucomicrobia|c__Opitutae	2|74201|414999	0.08527	
k__Bacteria|p__Firmicutes|c__CFGB79294	2|1239|	0.08509	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.07457	
k__Bacteria|p__Verrucomicrobia|c__CFGB2164	2|74201|	0.06045	
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	0.05514	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.03566	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	0.03408	
k__Bacteria|p__Lentisphaerae|c__CFGB2378	2|256845|	0.03225	
k__Bacteria|p__Firmicutes|c__CFGB77406	2|1239|	0.02315	
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.02062	
k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata	2157|2283796|183967	0.0145	
k__Bacteria|p__Firmicutes|c__CFGB2829	2|1239|	0.00653	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	37.4759	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	29.41326	
k__Bacteria|p__Proteobacteria|c__CFGB2403|o__OFGB2403	2|1224||	6.81147	
k__Bacteria|p__Firmicutes|c__CFGB73062|o__OFGB73062	2|1239||	5.45684	
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354	2|1239||	3.18055	
k__Bacteria|p__Proteobacteria|c__CFGB10055|o__OFGB10055	2|1224||	2.47612	
k__Bacteria|p__Firmicutes|c__CFGB2982|o__OFGB2982	2|1239||	1.80518	
