#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210531.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210531_mtphlan.txt
#383383 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Proteobacteria	2|1224	60.86295	
k__Bacteria|p__Firmicutes	2|1239	34.17724	
k__Bacteria|p__Actinobacteria	2|201174	4.15032	
k__Bacteria|p__Bacteroidota	2|976	0.65601	
k__Bacteria|p__Fusobacteria	2|32066	0.15347	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	60.86295	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	26.89815	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	4.78363	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	4.15032	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.81622	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.67924	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	0.65601	
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2|32066|203490	0.15347	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	60.86295	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	26.89815	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	4.78363	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	4.15032	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.81622	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.67924	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.65601	
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	2|32066|203490|203491	0.15347	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	60.86295	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	21.7919	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	2|1239|186801|186802|186804	5.10625	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	4.74733	
