#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210596.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210596_mtphlan.txt
#397519 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Bacteroidota	2|976	53.72297	
k__Bacteria|p__Firmicutes	2|1239	40.01423	
k__Bacteria|p__Proteobacteria	2|1224	5.49915	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.76365	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	53.07019	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	34.79892	
k__Bacteria|p__Proteobacteria|c__CFGB2404	2|1224|	5.49915	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.3745	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.14197	
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106	2|1798710|	0.76365	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.69884	
k__Bacteria|p__Bacteroidota|c__CFGB602	2|976|	0.65278	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	53.07019	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	34.79892	
k__Bacteria|p__Proteobacteria|c__CFGB2404|o__OFGB2404	2|1224||	5.49915	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	3.3745	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.14197	
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106|o__OFGB2106	2|1798710||	0.76365	
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.69884	
k__Bacteria|p__Bacteroidota|c__CFGB602|o__OFGB602	2|976||	0.65278	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	50.72437	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	28.4816	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	6.17098	
k__Bacteria|p__Proteobacteria|c__CFGB2404|o__OFGB2404|f__FGB2404	2|1224|||	5.49915	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae	2|1239|526524|526525|2810280	3.3745	
