#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210518.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210518_mtphlan.txt
#980950 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Bacteroidota	2|976	52.96994	
k__Bacteria|p__Firmicutes	2|1239	40.84906	
k__Bacteria|p__Proteobacteria	2|1224	5.19552	
k__Bacteria|p__Verrucomicrobia	2|74201	0.55061	
k__Bacteria|p__Actinobacteria	2|201174	0.38201	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.05287	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	32.17425	
k__Bacteria|p__Bacteroidota|c__CFGB1264	2|976|	31.43312	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	21.41657	
k__Bacteria|p__Proteobacteria|c__CFGB2403	2|1224|	2.14246	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	1.8368	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	1.56984	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.48322	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.27097	
k__Bacteria|p__Proteobacteria|c__CFGB2404	2|1224|	1.2349	
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	1.1752	
k__Bacteria|p__Firmicutes|c__CFGB1325	2|1239|	1.13949	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.68094	
k__Bacteria|p__Verrucomicrobia|c__Opitutae	2|74201|414999	0.55061	
k__Bacteria|p__Firmicutes|c__CFGB1474	2|1239|	0.3338	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.28005	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.24832	
