#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210558.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210558_mtphlan.txt
#669652 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Bacteroidota	2|976	67.3867	
k__Bacteria|p__Firmicutes	2|1239	19.36692	
k__Bacteria|p__Verrucomicrobia	2|74201	8.82603	
k__Bacteria|p__Proteobacteria	2|1224	3.50795	
k__Bacteria|p__Actinobacteria	2|201174	0.9124	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	67.3867	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	13.64771	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	8.82603	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	4.82861	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	2.00101	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	1.39522	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.8906	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.70236	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.21004	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.06456	
k__Bacteria|p__Proteobacteria|c__CFGB10055	2|1224|	0.04717	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	67.3867	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	13.64771	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	8.82603	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	4.80968	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	2.00101	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	1.39522	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.8906	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.70236	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.21004	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.06456	
k__Bacteria|p__Proteobacteria|c__CFGB10055|o__OFGB10055	2|1224||	0.04717	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.01893	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	53.06852	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	8.82603	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	7.8578	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	2|976|200643|171549|2005473	6.07892	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	4.80968	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	4.68692	
