#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210313.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210313_mtphlan.txt
#621494 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Firmicutes	2|1239	53.56915	
k__Bacteria|p__Bacteroidota	2|976	29.99873	
k__Bacteria|p__Verrucomicrobia	2|74201	9.52274	
k__Bacteria|p__Proteobacteria	2|1224	6.16852	
k__Bacteria|p__Actinobacteria	2|201174	0.74087	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	28.3672	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	24.64026	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	16.01389	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	9.99274	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	8.30984	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	6.16852	
k__Bacteria|p__Verrucomicrobia|c__CFGB2164	2|74201|	1.2129	
k__Bacteria|p__Bacteroidota|c__CFGB602	2|976|	0.97214	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.887	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.68252	
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	0.65938	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.60255	
k__Bacteria|p__Firmicutes|c__CFGB2837	2|1239|	0.52192	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.45693	
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.36493	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.06624	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.05834	
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.02269	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	28.3672	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	24.64026	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	16.01389	
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354	2|1239||	9.99274	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	8.30984	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	6.16852	
k__Bacteria|p__Verrucomicrobia|c__CFGB2164|o__OFGB2164	2|74201||	1.2129	
k__Bacteria|p__Bacteroidota|c__CFGB602|o__OFGB602	2|976||	0.97214	
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.887	
k__Bacteria|p__Bacteroidota|c__CFGB1670|o__OFGB1670	2|976||	0.65938	
