#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR209994.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR209994_mtphlan.txt
#203792 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Firmicutes	2|1239	75.48739	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	13.49354	
k__Bacteria|p__Bacteroidota	2|976	8.76888	
k__Bacteria|p__Tenericutes	2|544448	1.35259	
k__Bacteria|p__Proteobacteria	2|1224	0.8976	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	28.86561	
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	13.49354	
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	11.59897	
k__Bacteria|p__Firmicutes|c__CFGB73902	2|1239|	8.87808	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	8.76888	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	7.06657	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	6.67761	
k__Bacteria|p__Firmicutes|c__CFGB2832	2|1239|	3.10084	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	2.35647	
k__Bacteria|p__Firmicutes|c__CFGB10318	2|1239|	1.95185	
k__Bacteria|p__Firmicutes|c__CFGB9119	2|1239|	1.66546	
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	1.56873	
k__Bacteria|p__Firmicutes|c__CFGB73076	2|1239|	1.36395	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	1.35259	
k__Bacteria|p__Proteobacteria|c__CFGB10055	2|1224|	0.8976	
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	0.39325	
k__Bacteria|p__Firmicutes|c__CFGB1798|o__OFGB1798	2|1239||	28.86561	
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales	2|1798710||1906119	13.49354	
