#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210138.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210138_mtphlan.txt
#302854 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Firmicutes	2|1239	45.7382	
k__Bacteria|p__Bacteroidota	2|976	44.67984	
k__Bacteria|p__Proteobacteria	2|1224	4.88988	
k__Bacteria|p__Tenericutes	2|544448	3.20641	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	1.48567	
k__Bacteria|p__Bacteroidota|c__CFGB49965	2|976|	31.78104	
k__Bacteria|p__Firmicutes|c__CFGB2833	2|1239|	14.32936	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	12.27085	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	8.386	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	5.4719	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	4.88988	
k__Bacteria|p__Firmicutes|c__CFGB1777	2|1239|	4.53792	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	3.20641	
k__Bacteria|p__Firmicutes|c__CFGB2897	2|1239|	2.98353	
k__Bacteria|p__Firmicutes|c__CFGB79294	2|1239|	2.87238	
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	2.06625	
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	1.48567	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	1.16292	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	1.13387	
k__Bacteria|p__Firmicutes|c__CFGB2875	2|1239|	0.82556	
k__Bacteria|p__Firmicutes|c__CFGB79237	2|1239|	0.74282	
k__Bacteria|p__Bacteroidota|c__CFGB602	2|976|	0.62795	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.45545	
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.29281	
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.25215	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.17795	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.04731	
k__Bacteria|p__Bacteroidota|c__CFGB49965|o__OFGB49965	2|976||	31.78104	
k__Bacteria|p__Firmicutes|c__CFGB2833|o__OFGB2833	2|1239||	14.32936	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	12.27085	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	8.386	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	5.4719	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	4.88988	
k__Bacteria|p__Firmicutes|c__CFGB1777|o__OFGB1777	2|1239||	4.53792	
k__Bacteria|p__Tenericutes|c__CFGB1787|o__OFGB1787	2|544448||	3.20641	
k__Bacteria|p__Firmicutes|c__CFGB2897|o__OFGB2897	2|1239||	2.98353	
k__Bacteria|p__Firmicutes|c__CFGB79294|o__OFGB79294	2|1239||	2.87238	
k__Bacteria|p__Firmicutes|c__CFGB2984|o__OFGB2984	2|1239||	2.06625	
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales	2|1798710||1906119	1.48567	
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354	2|1239||	1.16292	
k__Bacteria|p__Firmicutes|c__CFGB1798|o__OFGB1798	2|1239||	1.13387	
k__Bacteria|p__Firmicutes|c__CFGB2875|o__OFGB2875	2|1239||	0.82556	
k__Bacteria|p__Firmicutes|c__CFGB79237|o__OFGB79237	2|1239||	0.74282	
k__Bacteria|p__Bacteroidota|c__CFGB602|o__OFGB602	2|976||	0.62795	
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477	2|1239||	0.45545	
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989	2|1239||	0.29281	
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	0.25215	
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.17795	
