#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210325.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210325_mtphlan.txt
#1481750 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Firmicutes	2|1239	58.36811	
k__Bacteria|p__Bacteroidota	2|976	40.43532	
k__Bacteria|p__Proteobacteria	2|1224	1.04507	
k__Bacteria|p__Lentisphaerae	2|256845	0.10094	
k__Bacteria|p__Actinobacteria	2|201174	0.05056	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	45.01452	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	33.20389	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	6.69166	
k__Bacteria|p__Bacteroidota|c__CFGB629	2|976|	4.55392	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.63391	
k__Bacteria|p__Bacteroidota|c__CFGB4405	2|976|	1.84591	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	1.5059	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.54532	
k__Bacteria|p__Firmicutes|c__CFGB330	2|1239|	0.53175	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.47407	
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	0.46566	
k__Bacteria|p__Bacteroidota|c__CFGB529	2|976|	0.46281	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.4517	
k__Bacteria|p__Bacteroidota|c__CFGB1458	2|976|	0.36879	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.29446	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.27655	
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.16635	
k__Bacteria|p__Firmicutes|c__CFGB2949	2|1239|	0.14203	
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.12851	
k__Bacteria|p__Lentisphaerae|c__CFGB2378	2|256845|	0.10094	
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.0861	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.05056	
k__Bacteria|p__Firmicutes|c__CFGB2997	2|1239|	0.00469	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	45.01452	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	33.20389	
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354	2|1239||	6.69166	
k__Bacteria|p__Bacteroidota|c__CFGB629|o__OFGB629	2|976||	4.55392	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	2.07482	
k__Bacteria|p__Bacteroidota|c__CFGB4405|o__OFGB4405	2|976||	1.84591	
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	1.5059	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.54532	
k__Bacteria|p__Firmicutes|c__CFGB330|o__OFGB330	2|1239||	0.53175	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.47407	
k__Bacteria|p__Firmicutes|c__CFGB2984|o__OFGB2984	2|1239||	0.46566	
k__Bacteria|p__Bacteroidota|c__CFGB529|o__OFGB529	2|976||	0.46281	
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.4517	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.44965	
k__Bacteria|p__Bacteroidota|c__CFGB1458|o__OFGB1458	2|976||	0.36879	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.29446	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.27655	
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989	2|1239||	0.16635	
k__Bacteria|p__Firmicutes|c__CFGB2949|o__OFGB2949	2|1239||	0.14203	
k__Bacteria|p__Firmicutes|c__CFGB1359|o__OFGB1359	2|1239||	0.12851	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.10944	
k__Bacteria|p__Lentisphaerae|c__CFGB2378|o__OFGB2378	2|256845||	0.10094	
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.0861	
