#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/ubuntu/anaconda3/envs/metaphlan/bin/metaphlan /media/ubuntu/My Passport/NieisenHB 2014 PRIEB1220/ERR210395.fastq --nproc 60 --input_type fastq -o /mnt/data/output/ERR210395_mtphlan.txt
#1517459 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.77826	
k__Archaea	2157	0.22174	
k__Bacteria|p__Firmicutes	2|1239	70.80569	
k__Bacteria|p__Bacteroidota	2|976	19.50691	
k__Bacteria|p__Verrucomicrobia	2|74201	4.26794	
k__Bacteria|p__Actinobacteria	2|201174	3.42052	
k__Bacteria|p__Proteobacteria	2|1224	1.48646	
k__Archaea|p__Euryarchaeota	2157|28890	0.22174	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.18335	
k__Bacteria|p__Lentisphaerae	2|256845	0.1074	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	36.87053	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	16.43184	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	10.94757	
k__Bacteria|p__Bacteroidota|c__CFGB658	2|976|	8.06373	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	5.03194	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	3.88917	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	2.519	
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	2.25469	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	2.25413	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	1.85179	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	1.06919	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.84216	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.75008	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.70287	
k__Bacteria|p__Firmicutes|c__CFGB2875	2|1239|	0.69627	
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.6747	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.66241	
k__Bacteria|p__Firmicutes|c__CFGB2941	2|1239|	0.57695	
k__Bacteria|p__Proteobacteria|c__CFGB2403	2|1224|	0.52008	
k__Bacteria|p__Bacteroidota|c__CFGB602	2|976|	0.48378	
k__Bacteria|p__Verrucomicrobia|c__Opitutae	2|74201|414999	0.37877	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.27632	
k__Bacteria|p__Firmicutes|c__CFGB3069	2|1239|	0.2737	
k__Bacteria|p__Firmicutes|c__CFGB1780	2|1239|	0.25739	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.22174	
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107	2|1798710|	0.18335	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.1518	
k__Bacteria|p__Firmicutes|c__CFGB51922	2|1239|	0.14587	
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.13983	
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.13488	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.12422	
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.12398	
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	2|256845|1313211	0.1074	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.10039	
k__Bacteria|p__Firmicutes|c__CFGB1201	2|1239|	0.09906	
k__Bacteria|p__Firmicutes|c__CFGB2952	2|1239|	0.06706	
k__Bacteria|p__Actinobacteria|c__CFGB77988	2|201174|	0.04685	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.02536	
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.02084	
k__Bacteria|p__Bacteroidota|c__CFGB667	2|976|	0.01183	
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.00854	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.00796	
